what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113228195
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1372113233990
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1372113234939
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113244280
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1372113247338
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1372113247627
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1372113255864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113258223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113278936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113282319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113285683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113288831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113298068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113302393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113358628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113359951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113366529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113376796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113389306
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1372113397850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113405889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113409158
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1372113411163
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1372113419154
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1372113421716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113431514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113444423
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113446243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113453235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113511705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372113514341
started,bundle,org.jboss.tools.common.resref.core,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.resref.core",1372113515811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113516524
closed,editor,org.jboss.tools.jst.jsp,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1372113517899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113518177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372113518221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113519169
closed,editor,org.jboss.tools.jst.jsp,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1372113520306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113520487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372113520508
opened,editor,org.jboss.tools.jst.jsp,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1372113521719
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1372113523020
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1372113524398
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1372113532575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113543321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1372113543521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113580863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113582343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113623910
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113628148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113637015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113654074
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372113662437
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113666166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372113666611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113671935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372113672431
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113679847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372113680233
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113692718
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372113693141
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113699023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372113699352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113701133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372113701551
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1372113718560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113733404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113749625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113750652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113757518
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372113760504
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1372113761634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113770247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372113795357
